folder,arc_score,facenet_score,avg_score,min_score,max_score,score_diff,is_match
ZA18,0.49058640003204346,0.32343506813049316,0.4070107340812683,0.32343506813049316,0.49058640003204346,0.1671513319015503,0
srk,0.10873442143201828,-0.06624629348516464,0.02124406397342682,-0.06624629348516464,0.10873442143201828,0.17498071491718292,1
ZA42,0.5786644220352173,0.4225362539291382,0.5006003379821777,0.4225362539291382,0.5786644220352173,0.1561281681060791,0
f37,0.3762509822845459,0.8324199914932251,0.6043354868888855,0.3762509822845459,0.8324199914932251,0.4561690092086792,1
ZA40,0.4717503488063812,0.18139925599098206,0.32657480239868164,0.18139925599098206,0.4717503488063812,0.29035109281539917,0
f40,0.49041441082954407,0.7229868173599243,0.606700599193573,0.49041441082954407,0.7229868173599243,0.23257240653038025,1
f33,0.7326290011405945,0.39027929306030273,0.561454176902771,0.39027929306030273,0.7326290011405945,0.34234970808029175,1
d100,0.5655679702758789,0.584170401096344,0.5748691558837891,0.5655679702758789,0.584170401096344,0.018602430820465088,1
f106,0.6303231120109558,0.7647145986557007,0.6975188255310059,0.6303231120109558,0.7647145986557007,0.13439148664474487,1
chrishemsworth,0.3545326888561249,0.7922857999801636,0.5734092593193054,0.3545326888561249,0.7922857999801636,0.4377531111240387,1
ZA88,0.49532800912857056,0.31242191791534424,0.4038749635219574,0.31242191791534424,0.49532800912857056,0.18290609121322632,0
